Course_Code,Year,Gender,Category,Merit_No,Seat_Types,Round,CET_Score,Chance_Of_Admit
510924510,2019-20,Male,NT,31857,Other Than Home University,Round 1,80.24,0
510924510,2019-20,Male ,NT,39914,Home University,Round 2,71.07,0
510924510,2019-20,Female,NT,79507,Home University,Round 2,12.75,0
510924510,2019-20,Male ,NT,56698,Other Than Home University,Round 2,43.99,0
510924510,2020-21,Female ,NT,73572,Home University Candidates,Round 1,29.93,1
510924510,2020-21,Male,NT,38432,Other than Home University Candidates,Round 1,72.06,1
510924510,2020-21,Male,NT,71557,Home University Candidates,Round 2,33.33,1
510924510,2020-21,Male,NT,66685,Other than Home University Candidates,Round 2,40.28,1
510924510,2020-21,Female ,NT,77995,Other than Home University Candidates,Round 2,22.33,1
510924510,2020-21,Female ,NT,73573,Home University Candidates,Round 1,29.43,0
510924510,2020-21,Male,NT,38433,Other than Home University Candidates,Round 1,71.56,0
510924510,2020-21,Male,NT,71558,Home University Candidates,Round 2,32.83,0
510924510,2020-21,Male,NT,66686,Other than Home University Candidates,Round 2,39.78,0
510924510,2020-21,Female ,NT,77996,Other than Home University Candidates,Round 2,21.83,0
510924510,2021-22,Female ,NT,60621,Home University Candidates,Round 1,54.65,1
510924510,2021-22,Male,NT,33198,Other than Home University Candidates,Round 1,77.72,1
510924510,2021-22,Male,NT,71557,Home University Candidates,Round 2,33.33,1
510924510,2021-22,Male,NT,66685,Other than Home University Candidates,Round 2,40.28,1
510924510,2021-22,Female ,NT,77995,Other than Home University Candidates,Round 2,22.33,1
510924510,2021-22,Female ,NT,60622,Home University Candidates,Round 1,54.15,0
510924510,2021-22,Male,NT,33199,Other than Home University Candidates,Round 1,77.22,0
510924510,2021-22,Male,NT,71558,Home University Candidates,Round 2,32.83,0
510924510,2021-22,Male,NT,66686,Other than Home University Candidates,Round 2,39.78,0
510924510,2021-22,Female ,NT,77996,Other than Home University Candidates,Round 2,21.83,0
510924510,2022-23,Male,NT,55753,Home University,Round 1,68.29,1
510924510,2022-23,Female,NT,41007,Home University,Round 1,77.6,1
510924510,2022-23,Male,NT,43297,Other Than Home University,Round 1,75.84,1
510924510,2022-23,Female,NT,62319,Home University,Round 2,63.77,1
510924510,2022-23,Male,NT,42166,Other Than Home University,Round 2,76.73,1
510924510,2022-23,Male,NT,55754,Home University,Round 1,67.79,0
510924510,2022-23,Female,NT,41008,Home University,Round 1,77.1,0
510924510,2022-23,Male,NT,43298,Other Than Home University,Round 1,75.34,0
510924510,2022-23,Female,NT,62320,Home University,Round 2,63.27,0
510924510,2022-23,Male,NT,42167,Other Than Home University,Round 2,76.23,0
510924510,2019-20,Male,OBC,33391,Home University,Round 1,79.22,1
510924510,2019-20,Female,OBC,30084,Home University,Round 1,82.43,1
510924510,2019-20,Male,OBC,32211,Other Than Home University,Round 1,80.38,1
510924510,2019-20,Female,OBC,27885,Other Than Home University,Round 1,84.39,1
510924510,2019-20,Male ,OBC,39972,Home University,Round 2,71.49,1
510924510,2019-20,Female,OBC,37218,Home University,Round 2,74.92,1
510924510,2019-20,Male ,OBC,39136,Other Than Home University,Round 2,72.58,1
510924510,2019-20,Female,OBC,38894,Other Than Home University,Round 2,72.85,1
510924510,2019-20,Male,OBC,33392,Home University,Round 1,78.72,0
510924510,2019-20,Female,OBC,30085,Home University,Round 1,81.93,0
510924510,2019-20,Male,OBC,32212,Other Than Home University,Round 1,79.88,0
510924510,2019-20,Female,OBC,27886,Other Than Home University,Round 1,83.89,0
510924510,2019-20,Male ,OBC,39973,Home University,Round 2,70.99,0
510924510,2019-20,Female,OBC,37219,Home University,Round 2,74.42,0
510924510,2019-20,Male ,OBC,39137,Other Than Home University,Round 2,72.08,0
510924510,2019-20,Female,OBC,38895,Other Than Home University,Round 2,72.35,0
510924510,2020-21,Male,OBC,46071,Home University Candidates,Round 1,65.14,1
510924510,2020-21,Female ,OBC,43293,Home University Candidates,Round 1,68.06,1
510924510,2020-21,Male,OBC,39856,Other than Home University Candidates,Round 1,70.96,1
510924510,2020-21,Female ,OBC,36060,Other than Home University Candidates,Round 1,74.23,1
510924510,2020-21,Male,OBC,49909,Home University Candidates,Round 2,61.39,1
510924510,2020-21,Female ,OBC,47149,Home University Candidates,Round 2,64.09,1
510924510,2020-21,Male,OBC,46768,Other than Home University Candidates,Round 2,64.68,1
510924510,2020-21,Female ,OBC,46512,Other than Home University Candidates,Round 2,64.99,1
510924510,2020-21,Male,OBC,46072,Home University Candidates,Round 1,64.64,0
510924510,2020-21,Female ,OBC,43294,Home University Candidates,Round 1,67.56,0
510924510,2020-21,Male,OBC,39857,Other than Home University Candidates,Round 1,70.46,0
510924510,2020-21,Female ,OBC,36061,Other than Home University Candidates,Round 1,73.73,0
510924510,2020-21,Male,OBC,49910,Home University Candidates,Round 2,60.89,0
510924510,2020-21,Female ,OBC,47150,Home University Candidates,Round 2,63.59,0
510924510,2020-21,Male,OBC,46769,Other than Home University Candidates,Round 2,64.18,0
510924510,2020-21,Female ,OBC,46513,Other than Home University Candidates,Round 2,64.49,0
510924510,2021-22,Male,OBC,40622,Home University Candidates,Round 1,72.28,1
510924510,2021-22,Female ,OBC,35889,Home University Candidates,Round 1,75.9,1
510924510,2021-22,Male,OBC,34777,Other than Home University Candidates,Round 1,76.48,1
510924510,2021-22,Female ,OBC,38114,Other than Home University Candidates,Round 1,74.25,1
510924510,2021-22,Male,OBC,49909,Home University Candidates,Round 2,61.39,1
510924510,2021-22,Female ,OBC,47149,Home University Candidates,Round 2,64.09,1
510924510,2021-22,Male,OBC,46768,Other than Home University Candidates,Round 2,64.68,1
510924510,2021-22,Female ,OBC,46512,Other than Home University Candidates,Round 2,64.99,1
510924510,2021-22,Male,OBC,40623,Home University Candidates,Round 1,71.78,0
510924510,2021-22,Female ,OBC,35890,Home University Candidates,Round 1,75.4,0
510924510,2021-22,Male,OBC,34778,Other than Home University Candidates,Round 1,75.98,0
510924510,2021-22,Female ,OBC,38115,Other than Home University Candidates,Round 1,73.75,0
510924510,2021-22,Male,OBC,49910,Home University Candidates,Round 2,60.89,0
510924510,2021-22,Female ,OBC,47150,Home University Candidates,Round 2,63.59,0
510924510,2021-22,Male,OBC,46769,Other than Home University Candidates,Round 2,64.18,0
510924510,2021-22,Female ,OBC,46513,Other than Home University Candidates,Round 2,64.49,0
510924510,2022-23,Male,OBC,36272,Home University,Round 1,80.37,1
510924510,2022-23,Female,OBC,34810,Home University,Round 1,81.03,1
510924510,2022-23,Male,OBC,33815,Other Than Home University,Round 1,81.62,1
510924510,2022-23,Female,OBC,37160,Other Than Home University,Round 1,79.59,1
510924510,2022-23,Male,OBC,36227,Home University,Round 2,80.37,1
510924510,2022-23,Female,OBC,30824,Home University,Round 2,83.31,1
510924510,2022-23,Male,OBC,37536,Other Than Home University,Round 2,79.53,1
510924510,2022-23,Female,OBC,42402,Other Than Home University,Round 2,76.69,1
510924510,2022-23,Male,OBC,36273,Home University,Round 1,79.87,0
510924510,2022-23,Female,OBC,34811,Home University,Round 1,80.53,0
510924510,2022-23,Male,OBC,33816,Other Than Home University,Round 1,81.12,0
510924510,2022-23,Female,OBC,37161,Other Than Home University,Round 1,79.09,0
510924510,2022-23,Male,OBC,36228,Home University,Round 2,79.87,0
510924510,2022-23,Female,OBC,30825,Home University,Round 2,82.81,0
510924510,2022-23,Male,OBC,37537,Other Than Home University,Round 2,79.03,0
510924510,2022-23,Female,OBC,42403,Other Than Home University,Round 2,76.19,0
510924510,2019-20,Male,OPEN,30249,Home University,Round 1,82.3,1
510924510,2019-20,Female,OPEN,24617,Home University,Round 1,86.93,1
510924510,2019-20,Male,OPEN,26467,Other Than Home University,Round 1,85.54,1
510924510,2019-20,Female,OPEN,22609,Other Than Home University,Round 1,88.35,1
510924510,2019-20,Male ,OPEN,37555,Home University,Round 2,74.51,1
510924510,2019-20,Female,OPEN,33626,Home University,Round 2,78.97,1
510924510,2019-20,Male ,OPEN,35114,Other Than Home University,Round 2,77.34,1
510924510,2019-20,Female,OPEN,35973,Other Than Home University,Round 2,76.39,1
510924510,2019-20,Male,OPEN,30250,Home University,Round 1,81.8,0
510924510,2019-20,Female,OPEN,24618,Home University,Round 1,86.43,0
510924510,2019-20,Male,OPEN,26468,Other Than Home University,Round 1,85.04,0
510924510,2019-20,Female,OPEN,22610,Other Than Home University,Round 1,87.85,0
510924510,2019-20,Male ,OPEN,37556,Home University,Round 2,74.01,0
510924510,2019-20,Female,OPEN,33627,Home University,Round 2,78.47,0
510924510,2019-20,Male ,OPEN,35115,Other Than Home University,Round 2,76.84,0
510924510,2019-20,Female,OPEN,35974,Other Than Home University,Round 2,75.89,0
510924510,2020-21,Male,OPEN,43258,Home University Candidates,Round 1,68.46,1
510924510,2020-21,Female ,OPEN,40839,Home University Candidates,Round 1,70.08,1
510924510,2020-21,Male,OPEN,38338,Other than Home University Candidates,Round 1,72.11,1
510924510,2020-21,Female ,OPEN,30121,Other than Home University Candidates,Round 1,78.96,1
510924510,2020-21,Male,OPEN,44770,Home University Candidates,Round 2,66.52,1
510924510,2020-21,Female ,OPEN,40886,Home University Candidates,Round 2,69.95,1
510924510,2020-21,Male,OPEN,41305,Other than Home University Candidates,Round 2,69.75,1
510924510,2020-21,Female ,OPEN,38338,Other than Home University Candidates,Round 2,72.11,1
510924510,2020-21,Male,OPEN,43259,Home University Candidates,Round 1,67.96,0
510924510,2020-21,Female ,OPEN,40840,Home University Candidates,Round 1,69.58,0
510924510,2020-21,Male,OPEN,38339,Other than Home University Candidates,Round 1,71.61,0
510924510,2020-21,Female ,OPEN,30122,Other than Home University Candidates,Round 1,78.46,0
510924510,2020-21,Male,OPEN,44771,Home University Candidates,Round 2,66.02,0
510924510,2020-21,Female ,OPEN,40887,Home University Candidates,Round 2,69.45,0
510924510,2020-21,Male,OPEN,41306,Other than Home University Candidates,Round 2,69.25,0
510924510,2020-21,Female ,OPEN,38339,Other than Home University Candidates,Round 2,71.61,0
510924510,2021-22,Male,OPEN,33826,Home University Candidates,Round 1,77.35,1
510924510,2021-22,Female ,OPEN,34113,Home University Candidates,Round 1,77.29,1
510924510,2021-22,Male,OPEN,29620,Other than Home University Candidates,Round 1,80.23,1
510924510,2021-22,Female ,OPEN,33118,Other than Home University Candidates,Round 1,77.72,1
510924510,2021-22,Male,OPEN,44770,Home University Candidates,Round 2,66.52,1
510924510,2021-22,Female ,OPEN,40886,Home University Candidates,Round 2,69.95,1
510924510,2021-22,Male,OPEN,41305,Other than Home University Candidates,Round 2,69.75,1
510924510,2021-22,Female ,OPEN,38338,Other than Home University Candidates,Round 2,72.11,1
510924510,2021-22,Male,OPEN,33827,Home University Candidates,Round 1,76.85,0
510924510,2021-22,Female ,OPEN,34114,Home University Candidates,Round 1,76.79,0
510924510,2021-22,Male,OPEN,29621,Other than Home University Candidates,Round 1,79.73,0
510924510,2021-22,Female ,OPEN,33119,Other than Home University Candidates,Round 1,77.22,0
510924510,2021-22,Male,OPEN,44771,Home University Candidates,Round 2,66.02,0
510924510,2021-22,Female ,OPEN,40887,Home University Candidates,Round 2,69.45,0
510924510,2021-22,Male,OPEN,41306,Other than Home University Candidates,Round 2,69.25,0
510924510,2021-22,Female ,OPEN,38339,Other than Home University Candidates,Round 2,71.61,0
510924510,2022-23,Male,OPEN,33336,Home University,Round 1,81.97,1
510924510,2022-23,Female,OPEN,31352,Home University,Round 1,83.14,1
510924510,2022-23,Male,OPEN,33007,Other Than Home University,Round 1,81.99,1
510924510,2022-23,Female,OPEN,35796,Other Than Home University,Round 1,80.55,1
510924510,2022-23,Male,OPEN,34121,Home University,Round 2,81.42,1
510924510,2022-23,Male,OPEN,37061,Other Than Home University,Round 2,79.59,1
510924510,2022-23,Female,OPEN,41422,Other Than Home University,Round 2,77.08,1
510924510,2022-23,Male,OPEN,33337,Home University,Round 1,81.47,0
510924510,2022-23,Female,OPEN,31353,Home University,Round 1,82.64,0
510924510,2022-23,Male,OPEN,33008,Other Than Home University,Round 1,81.49,0
510924510,2022-23,Female,OPEN,35797,Other Than Home University,Round 1,80.05,0
510924510,2022-23,Male,OPEN,34122,Home University,Round 2,80.92,0
510924510,2022-23,Male,OPEN,37062,Other Than Home University,Round 2,79.09,0
510924510,2022-23,Female,OPEN,41423,Other Than Home University,Round 2,76.58,0
510924510,2019-20,Female,PWD,60298,Home University,Round 1,37.8,1
510924510,2019-20,Male,PWD,60298,Home University,Round 1,37.8,1
510924510,2019-20,Male ,PWD,34966,Home University,Round 2,77.52,1
510924510,2019-20,Female,PWD,34966,Home University,Round 2,77.52,1
510924510,2019-20,Female,PWD,60299,Home University,Round 1,37.3,0
510924510,2019-20,Male,PWD,60299,Home University,Round 1,37.3,0
510924510,2019-20,Male ,PWD,34967,Home University,Round 2,77.02,0
510924510,2019-20,Female,PWD,34967,Home University,Round 2,77.02,0
510924510,2020-21,Male,PWD,45849,Home University Candidates,Round 2,65.27,1
510924510,2020-21,Female ,PWD,45849,Home University Candidates,Round 2,65.27,1
510924510,2020-21,Male,PWD,45850,Home University Candidates,Round 2,64.77,0
510924510,2020-21,Female ,PWD,45850,Home University Candidates,Round 2,64.77,0
510924510,2021-22,Male,PWD,45849,Home University Candidates,Round 2,65.27,1
510924510,2021-22,Female ,PWD,45849,Home University Candidates,Round 2,65.27,1
510924510,2021-22,Male,PWD,45850,Home University Candidates,Round 2,64.77,0
510924510,2021-22,Female ,PWD,45850,Home University Candidates,Round 2,64.77,0
510924510,2022-23,Male,PWD,34775,Home University,Round 2,81.03,1
510924510,2022-23,Female,PWD,34775,Home University,Round 2,81.03,1
510924510,2022-23,Male,PWD,34776,Home University,Round 2,80.53,0
510924510,2022-23,Female,PWD,34776,Home University,Round 2,80.53,0
510924510,2019-20,Male,SC,71758,Home University,Round 1,21.93,1
510924510,2019-20,Female,SC,75511,Home University,Round 1,18.04,1
510924510,2019-20,Male,SC,57184,Other Than Home University,Round 1,43.51,1
510924510,2019-20,Female,SC,55711,Other Than Home University,Round 1,46.26,1
510924510,2019-20,Male ,SC,84055,Home University,Round 2,6.28,1
510924510,2019-20,Female,SC,59910,Home University,Round 2,38.48,1
510924510,2019-20,Male ,SC,53784,Other Than Home University,Round 2,49.74,1
510924510,2019-20,Male,SC,71759,Home University,Round 1,21.43,0
510924510,2019-20,Female,SC,75512,Home University,Round 1,17.54,0
510924510,2019-20,Male,SC,57185,Other Than Home University,Round 1,43.01,0
510924510,2019-20,Female,SC,55712,Other Than Home University,Round 1,45.76,0
510924510,2019-20,Male ,SC,84056,Home University,Round 2,5.78,0
510924510,2019-20,Female,SC,59911,Home University,Round 2,37.98,0
510924510,2019-20,Male ,SC,53785,Other Than Home University,Round 2,49.24,0
510924510,2020-21,Male,SC,69401,Home University Candidates,Round 1,36.79,1
510924510,2020-21,Female ,SC,64085,Home University Candidates,Round 1,43.84,1
510924510,2020-21,Male,SC,46473,Other than Home University Candidates,Round 1,64.99,1
510924510,2020-21,Female ,SC,73153,Other than Home University Candidates,Round 1,31.16,1
510924510,2020-21,Male,SC,85806,Home University Candidates,Round 2,6.83,1
510924510,2020-21,Female ,SC,65764,Home University Candidates,Round 2,41.87,1
510924510,2020-21,Male,SC,63497,Other than Home University Candidates,Round 2,45.08,1
510924510,2020-21,Male,SC,69402,Home University Candidates,Round 1,36.29,0
510924510,2020-21,Female ,SC,64086,Home University Candidates,Round 1,43.34,0
510924510,2020-21,Male,SC,46474,Other than Home University Candidates,Round 1,64.49,0
510924510,2020-21,Female ,SC,73154,Other than Home University Candidates,Round 1,30.66,0
510924510,2020-21,Male,SC,85807,Home University Candidates,Round 2,6.33,0
510924510,2020-21,Female ,SC,65765,Home University Candidates,Round 2,41.37,0
510924510,2020-21,Male,SC,63498,Other than Home University Candidates,Round 2,44.58,0
510924510,2021-22,Male,SC,61025,Home University Candidates,Round 1,53.91,1
510924510,2021-22,Female ,SC,50325,Home University Candidates,Round 1,63.94,1
510924510,2021-22,Male,SC,50932,Other than Home University Candidates,Round 1,63.69,1
510924510,2021-22,Female ,SC,55446,Other than Home University Candidates,Round 1,59.01,1
510924510,2021-22,Male,SC,85806,Home University Candidates,Round 2,6.83,1
510924510,2021-22,Female ,SC,65764,Home University Candidates,Round 2,41.87,1
510924510,2021-22,Male,SC,63497,Other than Home University Candidates,Round 2,45.08,1
510924510,2021-22,Male,SC,61026,Home University Candidates,Round 1,53.41,0
510924510,2021-22,Female ,SC,50326,Home University Candidates,Round 1,63.44,0
510924510,2021-22,Male,SC,50933,Other than Home University Candidates,Round 1,63.19,0
510924510,2021-22,Female ,SC,55447,Other than Home University Candidates,Round 1,58.51,0
510924510,2021-22,Male,SC,85807,Home University Candidates,Round 2,6.33,0
510924510,2021-22,Female ,SC,65765,Home University Candidates,Round 2,41.37,0
510924510,2021-22,Male,SC,63498,Other than Home University Candidates,Round 2,44.58,0
510924510,2022-23,Male,SC,62961,Home University,Round 1,63.54,1
510924510,2022-23,Female,SC,53751,Home University,Round 1,69.38,1
510924510,2022-23,Male,SC,49597,Other Than Home University,Round 1,72.47,1
510924510,2022-23,Female,SC,39808,Other Than Home University,Round 1,78.14,1
510924510,2022-23,Male,SC,62591,Home University,Round 2,63.71,1
510924510,2022-23,Female,SC,62460,Home University,Round 2,63.71,1
